Via Oddino Morgari,30
Via Verdi,50
Via Belvedere,30
Via Gattinara,30
Viale Dante Di Nanni,30
Via Ossole,50
Corso Machiavelli,50
Piazza Giovanni Toselli,30
Via Confalonieri,30
Via Felice Rignon,-1
Via Paolo Ferrari,30
Via Carlo Marenco,30
Strada dei Rodini,-1
Corso Generale Govone,30
Viale delle Industrie,-1
Torre di Pino,-1
Viale Svezia,-1
Viale Giuseppe Giuliano,30
Viale Vittoria,30
Vicolo San Martino,30
Via Canua,30
Via cà Bianca,-1
Sentiero delle querce,-1
Via Ippolito Nievo,30
Via Fermi,30
Via Don Giovanni Peretti,30
Strada Comunale Di Mirafiori,30
Via Dogliani,-1
Via Moriondo,-1
Via del Campo,30
Piazza Nizza,30
Via Paganelli (scale interne),-1
Via Brissogne,30
via 1° Maggio,50
Via San Giovanni Bosco,30
Via Giambone,30
Via Carlo Alberto,-1
Via Vittoria,-1
Via Antonio Fabro,-1
Via Stampalia,30
Corso Trieste,70
Via Niccolò Paganini,30
Via Anastasio Germonio,30
Largo Palermo,30
Via Volturno,30
Via Paisiello,30
Via Giambattista Lulli,-1
Corso Trattati di Roma,-1
Strada Nizza,50
Via Giuseppe Di Vittorio,30
Via Alessandro Vittorio Papacino,30
Strada IV Novembre,-1
Via Badini Confalonieri,30
Via San Marco,30
Vicolo San Rocco,30
Via Rodolfo Montevecchio,-1
Via dei Passeri,30
Via Giosuè Borsi,30
vicolo Caprera,30
Via Neirotti,30
Vicolo Fantino,30
Via Jacopo Durandi,-1
Via Arquata,30
Via Juglaris,50
Largo Maresciallo Rosario Berardi,30
Via Alassio,30
Largo Luca Della Robbia,-1
Via Gabriele D'annunzio,-1
Strada Pino Torinese,-1
Via Canonico Bosio,30
Piazzale Duca d'Aosta,-1
Via Umberto Vignolini,30
Via Senatore P. Canonica,30
Strada Alta di Mongreno,-1
Strada Sant'Anna,30
Strada Storta,-1
Via Publio Virgilio Marone,30
Via Zalli,30
Via Emilio Salgari,30
Piazzetta Reale,-1
Via Ettore Biamino,30
Via C.L.N.,30
Largo Montegranero,30
Via Peschiera,30
Via della Libertà,-1
Via Canonico Sona,30
Vicolo San Vincenzo,30
Via Petrarca,30
Piazzetta Università Mastri Minusieri,-1
Via Philips,30
Piazzetta Battaglione Aviatori,-1
Via Francesco Paciotto,-1
Via Ruggero Leoncavallo,30
Via Giuseppe Saragat,-1
Via Gian Giacomo Planteri,30
Vicolo Galli,30
Piazza Giuseppe Garibaldi,30
Via Cecchi,50
Via Duino,30
Via Candiolo,30
Via Parma,30
Via Mombarcaro 105,30
Via degli Approcci,-1
Via Alfonso Lamarmora,30
Via Vittoria Colonna,30
Via Primo Maggio,30
Via Papa Giovanni Paolo II,-1
Quinta Strada,-1
Via Bezzecca,30
Via Amendola,30
Via delle Magnolie,30
Viale Porta Piacentina,30
Via Gabriele Rossetti,-1
Via Antonio Cambiano,30
Via XX Settembre,30
Via Cooperativa Lime,30
via Borgna,50
Via dei Pasturanti,-1
Piazza Gianni Rodari,-1
Via Cena,30
Via Monte Asolone,30
via Einaudi int.,30
Autostrada della Valle d'Aosta,130
Strada Militare Carlo Grassi,-1
Via Enrico Mattei,-1
Via Chisola,30
Via Baveno,-1
Via Ricotti,30
Via della Ciocca,-1
Via Virgilio,30
Via Sotti,30
Piazza Forchino,-1
Via Spalato,-1
Via Giuseppe Giusti,30
Viale Medici Del Vascello,-1
Via Bianzè,-1
Corso Cesare Correnti,30
Strada Gorree, 40,30
Via Sangone,30
Strada Rebaude,-1
Via Lunga,50
Via della Brusà,30
Via Sappone,30
Via XI Febbraio,30
