Via Ferdinando Ferri,30
Via Giotto,30
Via Giovan Battista Ughetti,30
Via Mario Adorno,-1
Via Cristofaro Scobar,30
Via Principe di Paternò,-1
Via Benedetto D'Acquisto,30
Via monte erta,-1
Via Giuseppe di Bartolo,-1
Via De Borch,30
Via degli Orti,30
Via Firenze,30
Via San Giovanni alla Guilla,30
Via fileti,30
Via Arcivescovado,50
Via Di Stefano,-1
Via Romagna,30
Piazza Noce,50
Via Quinta Casa,30
Piazza Francesco Restivo,30
Via Ugo Bassi,30
Vicolo Abela,-1
Via Paolo Balsamo,70
Via Vincenzo Riolo,30
Via Pistoia,30
Via Domenico Trentacoste,50
Via Niccolò Garzilli,30
Vicolo Alloro,-1
Via Guglielmo Pecori Giraldi,-1
Via Belmonte,50
Via Vincenzo Barone,-1
Via Mariano Migliaccio,50
Via Padre Ennio Pintacuda,-1
Via Saitta,-1
Via Emanuela Loi,-1
Via del Fervore,30
Largo Cherubini,30
Via Duca degli Abruzzi,30
Via Nuova,50
Piazza Ottavio Ziino,50
Via Andrea Cesalpino,30
Via Guadagna,30
Via Umberto Solarino,30
Via Gorgia da Lentini,30
Vicolo Pandolfini,30
Via Spinuzza,30
Piazza Beati Paoli,30
Via Francesco Omodei,30
Via della Vela,30
Via Mongerbino,30
Via Giovanni Battista Impallomeni,30
Via G. Zumbo,-1
Via Giuseppe Recupero,30
Vicolo del Crivellaro,-1
Via Rosolino Tusa,-1
Vicolo Pistone,-1
Via Giuseppe Impastato,30
Via Giacomo Serpotta,30
Via Uditore,50
Via Giovanni Alfredo Cesareo,30
Via Umberto Maddalena,-1
Via della Ruota,30
Via Camillo Benso Conte di Cavour,-1
Vicolo Mezzani,-1
Vicolo Marotta,-1
Via Cavalieri di Vittorio Veneto,30
Piazza Unità D'Italia,30
Via Sambucia,-1
Vicolo Pensato,30
Via Ammiraglio Gravina,30
Via Onorato,30
Via Andrea D'antoni,30
Via Domenico Russo,-1
Via Centorbe,-1
Via Pannieri,-1
Via Ferdinando Palasciano,30
Via Ricasoli,30
Via Ottorino Respighi,-1
Via Biagio Pace,30
Via Giovanni Verga,30
Via Leonardo Ximenes,30
Via Marco Polo,30
Vicolo del Ponticello,30
Via A. Scandaliato,30
Via Papa Pio X,30
Via dell'Incoronazione,30
Vicolo del Giglio,30
Via G. Cammarano,-1
Via Zisa,30
Cortile Judaica,30
Via Al Casale Settimo,30
Via Sanfilippo,30
Via del Granatiere,-1
Via Giuseppe Paratore,-1
Via Giovanni Pacini,30
Vicolo Cassarelli,30
Via Beati Paoli,30
Via Francesco Domenico Guerrazzi,30
Via Gino Marinuzzi,-1
Via Mura della Pace,30
Via Ernesto Basile,70
Via Molise,30
Via della Sfera,30
Via del Bastione,50
Via Antonino della Rovere,30
Via Emerico Amari,-1
