Via Giovanni Pierluigi da Palestrina,30
Via del Casale Cretolli,30
Largo Appio Chieregatti,30
Piazzale Brasile,50
Salita del Crematorio,-1
Via Fermo Corni,30
Piazza delle Peonie,30
Via S. Rocco,30
Via Doroteo Giannecchini,30
Via Lorenzo Radi,30
Piazza Lotario,30
Via Montegiove Nuovo,50
Largo Volontari del Sangue,50
Via di Sant'Anselmo,30
Viale Giustiniano Imperatore,50
Via Quinto Ortensio,30
Via del Muggine,30
Via di Villa Pepoli,30
Largo dei Savorgnan,30
Grande Raccordo Anulare,130
Via Avola,30
Via Tor di Sasso,-1
Via Leonida Repaci,30
Viale della Radio,-1
Via Attilio Momigliano,30
Piazza Gregorio Ronca,30
Via Bacoli,30
Piazza Duomo,-1
Via Generale Carlo Alberto Dalla Chiesa,-1
Via Colle Pastore,-1
Vicolo S. Silvestro,-1
Via Monte Circeo,30
Via di San Tarcisio,30
Via Edmondo Fusciardi,30
Via del Fornaro,-1
Via Pietro Gentilini,30
Via Salussola,30
Via Riccardo Selvatico,30
Via Zaccaria Betti,30
Via Fabrica di Roma,30
Via Conti di Rieti,30
Vicolo di Monte Arsiccio,30
Via di Santa Maria Ausiliatrice,30
Via Cardinale Flavio Chigi,-1
Via Giuseppe Serrecchia,-1
Via dei Lagunari,30
Viale del Bassopiano,-1
Viale Luigi Greco,-1
13° Strada,30
Via Angelo Annaratone,30
Via Filippo Foti,30
Via della Cingallegra,30
Via della Travicella,30
Via Paolo II,30
Via Attilio Torresini,30
Via Ottavio,30
Via Corradino D'Ascanio,30
Via Calopezzati,30
Via Pierluigi Scarpetta,-1
Via Montemitro,30
Via Alessandro Benetti,30
Via Salisano,30
Togliatti,-1
Via le Macchiozze,30
Via del Tonno,-1
Via Gustavo Pacetti,30
Via del Moretto,-1
Via Ugo Sesini,30
Via Iacurso,30
Via Luigi Rolando,30
Viale Giuliana Staderini Piccolo,-1
Via Don Silvestro Radicchi,30
Via Nazario Palmioli,30
Via Evi Maltagliati,30
Via Giovanni Caselli,30
Via di Sant'Angelo in Pescheria,-1
