Via Giorgio Martinelli,30
Vicolo Santa Maria,30
Piazzale Ferdinando Martini,-1
Piazza Comunale,30
Piazza Carlo Erba,-1
Via Martiri,30
Via Paolo Bonfanti,30
Via Gabriele D'Annunzio,30
Via Nicola Fabrizi,30
Piazzale Rose,30
Via Francesco Rubino,30
Vicolo Caprera,30
Piazza Giovanni Paolo I,-1
Via Montefeltro,-1
Via Cararola,-1
Via G. Rossa,30
Via Pier Luigi da Palestina,30
Via Donato Frisia,-1
Via Stanislao Cannizzaro,30
Vicolo Fratelli Campi,30
Via Pace di Lodi,30
Passaggio pedonale De Gasperi,-1
Via Bertani,30
Via Melghera,-1
Via del Brolo,30
Via Maresciallo Giardino,50
Via Novegno,30
Via San Basilio,30
Via del Capanno,30
Piazza San Giovanni di Arimatea,30
Via Ernesto Parini,-1
Piazzetta Gian Giacomo Cavazzi della Somaglia,-1
Via Giovanni da Sidriano,-1
Via Franco Tognini,-1
Vicolo Tramontana,30
Via Dante Alighieri,70
Piazza Gio.I.A.,30
SS Via Emilia,90
Via Rampina,30
Via Torre Borromea,30
Piazza Caduti del Lavoro,30
Via Rimini,30
Vicolo Cividale,-1
Via Piombino,30
Via Orobia,30
Via Serviliano Lattuada,-1
Via Semplicità,-1
Via Luigi Stabilini,30
Via Costantino Nigra,30
Via Francesco Gonin,30
Piazza Riccardo Wagner,30
via Daniel Bovet,30
Via Amedeo Avogado,-1
Via Giuseppe Biancardi,30
Via Fetonte,30
Via fratelli Cairoli,30
Via Barletta,30
Via dei Navigli,30
Viale per Biassono,-1
Via Renato Simoni,-1
Via Vicinale Vecchia di Parabiago,-1
Via Stefano Bersani,30
Cascina san Vincenzo,30
Via Rombon,30
Via Rovello,30
Via San Luigi Gonzaga,-1
Via Servio Tullio,30
Via G. Pastore,-1
Viale Venezia,30
Via Cantù,30
Via Pedroli,-1
Via Dante Dinani,30
Vicolo Liguria,30
Via Pusterla,30
Via Col del Rosso,30
Via Saronnino,-1
Vicolo Claudio Monteverdi,30
Via Tre Re,30
Vicolo Balilla,-1
Via Emilio Lattuada,50
Largo Nicola Abbagnano,-1
Via Carlo Oreglio,30
Via Martiri della Resistenza,-1
Via Ebolowa,-1
Via Eugenio Chiesa,30
Via Giorgieri,30
Via Martiri di Cefalonia e Corfù,30
Viale Sarca,50
Piazza XXV Aprile,30
Via Valcava,30
Largo Giovane Italia,50
Via Don Giovanni Minzoni,30
Via privata Gianicolo,30
Via Emilio Faa' Di Bruno,50
Via Don Luigi Guanella,30
Via Vesuvio,30
Via Thomas Mann,30
Piazza Remo Cantoni,-1
Via Ruggerio Leoncavallo,30
Via Don Giuseppe Carugo,30
Via Giovanni Sangalli,30
Via Della Garancetta,30
Via Fermignano,30
Via per Origgio,50
Piazza San Fedele,-1
Via Enrico Fermi,50
Vicolo Santa Marta,30
Assisi,-1
Piazzetta Padre Pio Santo,30
Via Assisi,-1
Via privata Roane,30
Piazzetta dell'Olmo,-1
Via Isola Bambina,-1
Via del Camposanto,-1
Strada Provinciale 139 Trezzano - Zibido,-1
Via Cesare Zocchi,30
Via Sant'Apollinare,30
Via Giuseppe Sommaruga,30
Viale Ercole Marelli,30
Via Fabrizio De Andrè,30
Via Palmiro Togliati,30
Piazza Olona,-1
Via Crivelli,30
Aceri,-1
Via Giacomo Filippo Lacaita,30
via Liberazione,30
Via Febo Borromeo,30
Via Alda Merini,-1
Via Enrico Falck,30
Via Gozzadini,30
Via Monsignor A. Mariani,30
Tangenziale Est Esterna,130
Via Soresina,30
Via Clefi,30
Viale Misurata,70
Via Pietro Custodi,30
Via Giacomo Tosi,30
Viale Giulio Richard,-1
Via dell'Innominato,30
Via Cerro,-1
Piazza del Carmine,-1
Strada dei Boschetti,-1
Strada Statale 494 Vigevanese,70
Via Canneto,30
Via Teodosio,50
Via Ercole Ferrario,-1
Via Leningrado,-1
Via Giulio Adamoli,30
Piazza delle Mimose,-1
Via Vincenzo Monti,30
Vicolo Vincenzo Cardarelli,30
Via dei Gracchi,30
Via Monte Cassino,-1
Via Enzo Biagi,30
Via Plinio,50
piazza Quintino di Vona,30
Via Donatori Volontari del Sangue,30
Via vicinale della Briosca,-1
Via Carlo Maria Maggi,30
Via A. Rizzoli,30
Via Alfonso Morganti,-1
Via Tito Livio,30
Via Repubblica di Montefiorino,30
Via Curie,30
Via Folla,-1
Via Gerolamo Baldironi,-1
Via Luigi Bizzozzero,30
Via Colli di Sant'Erasmo,50
Via Edoardo Chinotto,50
Via Gaspare Rosales,30
Via Cesare Faccioli,-1
Vicolo Puppo,30
Strada Provinciale 415 Paullese,70
Via Luigi Pulci,30
Piazzale Cimitero Monumentale,-1
Via Giovanni della Croce,30
Viale Ingegner Giuseppe Franchi Maggi,-1
Via Salvatore Barbieri,30
Via Pietro Rubens,70
Via Lago,30
Nuova Strada Vigevanese,70
Via privata Gasparo da Salò,30
Via Negroli,30
Via Gioacchino Rossini,30
Via Carlo Amoretti,50
Via Alberico Crescitelli,30
Via Franchino Gaffurio,30
Via Gaudenzio Fantoli,30
2,-1
Via Valenza,50
Vicolo Pomè,30
Piazza del Comune,30
Via San Paolino,-1
Via Caravaggio,30
Via Monasterolo,50
Via Serafino Roveda,-1
Via Campo Molon,30
Vicolo Sant'Andrea,30
Via Martiri della Democrazia,-1
Via Erice,30
Via Vasto,30
Via Sangallo,30
Piazza Corte Grande,30
Via Elsa Morante,50
Via Don Giovanni Bosco,30
Via Val Seriana,30
Piazza Borromeo,30
Via del Turismo,-1
Via Luigi Calori,30
Via Sansovino,30
Via Carlo Piscacane,30
Via dell'Isola,-1
Via VIII Aprile,30
Via Mario Pichi,30
Vicolo Isonzo,30
Via Ulisse Dini,30
Via Dell'Industria,30
Via Cattaro,30
Via Oldrini,30
Via Don Ambrogio Rocca,50
Via S. Basilio,30
Piazza Martiri di Tienanmen,30
Via Giangiacomo Trivulzio,30
Via per Corbetta,50
Via Ravello,30
Via Bagatti Valsecchi,50
Via Bareggio,50
Via Matteo da Campione,30
Via Arnaldo da Brescia,30
Via Losanna,30
Via Gianlorenzo Bernini,30
Via Carlo Porta,50
Via Paolo Bianchi,30
Via Ceresio,30
Via Monsignor Pandini,50
Via privata Lusitania,30
Via Giuseppe Meda,50
Via G. Balconi,30
Piazza Riccardo Chiesa,30
Via Londra,30
Via Carlo Cicogna Mozzoni,30
Via Civesio,30
Via Molino delle Armi,50
Via Andrea Tonelli,30
Via Monte Terminillo,-1
Via Alcamo,30
Via Giovanni Livraghi,30
Via privata Belgirate,30
Via Giovannino Guareschi,30
Via Emilio Motta,30
Via di Porta Tenaglia,-1
Via privata Giuseppe Grilloni,-1
Via Erto,30
Via Don Carugo,-1
Via Alfonso La Marmora,30
Strada Nona,30
Via della Stradella,30
Via Guglielmo Ciardi,30
Via privata Gaspare Bugatti,30
Piazza Borroni,-1
Via Cascina Prevosta,-1
Piazza Emilio Salgari,-1
piazza dei popoli,-1
Piazza Enrico Oldani,-1
Via privata Tre Castelli,-1
Via Senofonte,30
Via Vasco de Gama,30
Via Concrodia,-1
Via Giuseppe Merzario,30
Strada Preloreto,-1
Via privata Giovanni Verga,-1
Via Giovanni Battista De Rossi,-1
Piazza degli Affari,30
Piazzetta Giordano Dell'Amore,-1
Vicolo Lambro,30
Via Giuseppe Vigoni,30
3,-1
Via California,-1
Via Federico Engels,30
Via Carlo Mereghetti,30
Via Vailetti,30
Via Don Pasquale Ferrari,30
Via Aprica,30
Via di Vittorio,30
Cascina Montebello,-1
Piazza Cordusio,30
Via Marietti,-1
Via Lecchi,30
Via Pietro Maroncelli,30
Via Luca Comerio,30
Via Alfredo Baccarini,-1
Via Caduti di Nassiriya,30
Via Meroni,-1
