Via Pietro Messineo,[['unclassified', '50'], ['residential', '50']]
Via Antonio de Gregorio,[['residential', -1]]
Piazza XIII Vittime,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Rocco Jemma,[['residential', -1], ['residential', '50'], ['residential', '50'], ['tertiary', '50'], ['residential', '50']]
Via Rosario Riolo,[['residential', -1]]
Via Nove Maggio 1943,[['residential', -1]]
Via Carmelo Trasselli,[['unclassified', -1]]
Via dei Seggettieri,[['residential', -1]]
Via Alaimo da Lentini,[['residential', -1]]
Via Selinunte,[['residential', -1]]
Vicolo Scafidi,[['service', -1]]
Via Filippo Juvara,[['residential', -1]]
Via Gabriele D'Annunzio,[['residential', -1], ['residential', -1]]
Via Palermo,[['tertiary', -1]]
Via della Vetriera,[['residential', -1]]
Vicolo Pipitone,[['unclassified', -1]]
Via delle Case Nuove,[['residential', -1]]
Piazza Due Palme,[['pedestrian', -1]]
Via Rosario Salvo,[['unclassified', -1]]
Vicolo Carini,[['service', -1]]
Via Vincenzo Fici,[['residential', -1]]
Via Stanislao Cannizzaro,[['residential', -1]]
Via dello Speziale,[['residential', -1]]
Discesa di Candelai,[['service', -1], ['steps', -1]]
Via Giacomo Cusmano,[['secondary', -1], ['secondary', -1]]
Via Salvatore Aldisio,[['residential', -1]]
Vicolo Infermeria dei Cappucini,[['service', -1]]
Via Principe di Granatelli,[['pedestrian', -1], ['residential', -1], ['residential', -1]]
Via Conciliazione,[['residential', '40']]
Via Paolo Emiliani Giudici,[['residential', -1], ['residential', -1]]
Via Littore Ragusa,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Piazza Noviziato,[['residential', -1], ['residential', -1]]
Via Don Michele Rua,[['unclassified', -1]]
Piazza Cappuccini,[['residential', -1]]
Via Benedetto Balsamo,[['residential', -1]]
Strada Provinciale 69 di Monreale,[['tertiary', -1]]
Via Francesco Paolo Perez,[['primary', -1], ['secondary', -1], ['residential', -1]]
Piazzetta Rosario La Duca,[['pedestrian', -1]]
Via Riccardo Zandonai,[['residential', -1]]
Via Norvegia,[['residential', -1]]
Via Padre Guseppe Puglisi,[['residential', -1], ['residential', -1]]
Via Francesco Petrarca,[['residential', -1]]
Via dell'orsa maggiore,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Vicolo I Appalto,[['service', -1]]
Via Costantino Nigra,[['residential', -1], ['residential', -1]]
Via Valderice,[['residential', -1]]
Via Sperone,[['unclassified', -1]]
Vicolo Parrini,[['unclassified', -1], ['unclassified', -1]]
Via San Ciro,[['unclassified', -1]]
Via Eugenio Morici,[['unclassified', -1]]
Via Arcangelo Coreli,[['residential', -1]]
Via Emanuele Notarbartolo,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Vicolo Monacelli,[['service', -1]]
Via del Monte,[['residential', -1]]
Vicolo Zisa,[['service', -1], ['residential', -1]]
Via Cesare Airoldi,[['residential', -1]]
Via Oneto,[['unclassified', -1]]
Via Val di Mazara,[['residential', -1], ['residential', -1], ['residential', -1]]
Viale della Libertà,[['secondary', -1], ['secondary', -1]]
Via Lenin Mancuso,[['unclassified', -1], ['unclassified', -1]]
Via Dogali,[['residential', -1]]
Via Tommaso Lo Cascio,[['residential', -1]]
Via Montecarlo,[['residential', -1]]
Via Epicarno,[['residential', -1]]
Via dell'Orsa Minore,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Vicolo Guascone,[['service', -1]]
Via Gian Giacomo Adria,[['residential', -1]]
Via M. 19,[['residential', -1], ['residential', -1]]
Viale Regione Siciliana Sud Est,[['trunk', '70'], ['trunk', '50'], ['trunk_link', '40'], ['secondary', -1], ['trunk', '70'], ['secondary', -1], ['service', -1], ['trunk', -1], ['secondary', -1], ['secondary', -1], ['trunk', '50'], ['trunk', -1], ['service', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['trunk', '70'], ['trunk', '70'], ['trunk', -1], ['trunk', -1], ['secondary', -1], ['secondary', -1], ['trunk_link', '40'], ['trunk', '70'], ['trunk', '70'], ['trunk', '70'], ['trunk', '70'], ['secondary', -1], ['secondary', -1], ['trunk_link', '40'], ['secondary', -1], ['trunk', -1], ['trunk', -1], ['secondary', -1], ['trunk', '50'], ['secondary', -1], ['trunk', -1], ['secondary', -1], ['trunk', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['trunk', '70'], ['trunk', '50'], ['secondary', -1], ['secondary', -1], ['unclassified', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['trunk', '70'], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Maltese,[['residential', -1], ['residential', -1]]
Via S. Cappello,[['unclassified', -1]]
Via Domenico Scinà,[['residential', -1], ['secondary', -1]]
Via Benedetto Baldi,[['residential', -1]]
Via dei Leoni,[['residential', -1], ['residential', -1]]
Via Alfa Primo,[['residential', -1]]
Cortile Lucia,[['service', -1]]
via Uditore,[['tertiary', -1]]
Via Trabia,[['residential', -1], ['residential', -1]]
Via Giuseppe Pagano,[['unclassified', -1]]
Via Antonio Ugo,[['unclassified', -1], ['unclassified', -1]]
Via Tommaso de Vigilia,[['residential', -1], ['residential', -1]]
Vicolo Cacciatore,[['pedestrian', -1]]
Via Papa Giovanni XXIII,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['unclassified', -1], ['tertiary', -1], ['unclassified', -1], ['tertiary', -1]]
Via Cardinale Tomasi,[['residential', -1]]
Via Taormina,[['residential', -1]]
Vicolo Faia,[['residential', -1]]
Via gino funaioli,[['unclassified', -1], ['unclassified', -1]]
Via dei Quartieri,[['tertiary', -1]]
Via Sammartino,[['secondary', -1], ['residential', -1], ['secondary', -1], ['residential', -1]]
Via Mariano Accardo,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Bernardino Molinari,[['residential', -1]]
Via Generale Francesco Salemi,[['unclassified', -1], ['unclassified', -1]]
Via Generale Giuseppe Arimondi,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Tripoli,[['residential', -1]]
Via Mario Cutelli,[['residential', -1]]
Via Pantelleria,[['pedestrian', -1]]
Vicolo Trugliari,[['service', -1]]
Via Generale Vincenzo Streva,[['residential', -1], ['residential', -1]]
Via dello Spirito Santo,[['residential', -1], ['residential', -1]]
Largo San Michele Arcangelo,[['residential', -1]]
Via Ciullo d'Alcamo,[['residential', -1]]
Via Luigi Cosenz,[['residential', -1]]
Vicolo della Rosa Bianca,[['service', -1]]
Vicolo Madonna,[['service', -1]]
Via Moggia,[['residential', -1]]
Via Enrico Fermi,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Via Ben Giobair,[['unclassified', -1]]
Vicolo Santa Maria Maggiore,[['service', -1]]
Via Manin,[['residential', -1], ['residential', -1]]
Via San di Savio,[['unclassified', -1]]
Via Spagna,[['residential', -1]]
Via Leonardo Di Bartolomeo,[['residential', '50']]
Via Antonio Veneziano,[['residential', -1], ['tertiary', -1]]
Via dei Tintori,[['residential', -1]]
Via Augusta,[['unclassified', -1]]
Via Sacra Famiglia,[['residential', -1]]
Via Michele del Bono,[['residential', -1]]
Via Tommaso Marcellini,[['residential', -1]]
Via Alfonso il Magnanimo,[['residential', -1]]
Via Argentieri,[['unclassified', -1]]
Via Antonino Alfano,[['residential', -1]]
Via Antonino Laudicina,[['secondary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Tommaso Gargallo,[['residential', -1], ['residential', '50']]
Via Val Platani,[['residential', -1]]
Via Antonio Fanaro,[['residential', '40']]
Via delle Madonie,[['residential', -1], ['residential', -1], ['residential', -1]]
Vicolo San Carlo,[['residential', -1], ['unclassified', -1]]
Via Barresi,[['unclassified', -1]]
Via Svizzera,[['residential', -1]]
Via del Ponticello,[['residential', -1]]
Via Salvatore Lo Forte,[['residential', -1]]
Via Napolitani,[['residential', -1]]
Via Prospero Intorcetta,[['residential', '50']]
Piazzale Anelli,[['unclassified', -1]]
Via Franco Lucchini,[['residential', '50']]
Via Ottavio d'Aragona,[['residential', -1]]
Vicolo Valguarnera,[['pedestrian', -1], ['residential', -1]]
Via Padre Giorgio Guzzetta,[['residential', -1]]
Vicolo Giancola,[['service', -1]]
Piazza del Carmine,[['residential', -1]]
Via Virgilio La scola,[['service', -1]]
Via Siracusa,[['residential', -1], ['tertiary', -1]]
Cortile Gucciardi,[['residential', -1]]
Via Camillo Randazzo,[['unclassified', -1]]
Via Simone Cuccia,[['residential', -1]]
Via Enzo Biagi,[['tertiary', -1], ['tertiary', -1]]
Via Marche,[['residential', -1]]
Via Patuano,[['residential', -1]]
Via Diego Orlando,[['residential', -1]]
Via Giacomo Leopardi,[['secondary', -1]]
Piazza Ponte Ammiraglio,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Francesco Ferrara,[['residential', -1], ['residential', -1]]
Salita Partanna,[['residential', -1]]
Via Pietro Donato,[['unclassified', -1]]
Piazzetta Benedetto Cairoli,[['service', -1], ['service', -1], ['service', -1], ['unclassified', -1]]
Vicolo Niscemi,[['service', -1]]
Via Turchia,[['unclassified', -1]]
Via Don Orione,[['residential', -1], ['residential', '50'], ['residential', -1]]
Strada Vicinale San Martino,[['residential', -1]]
Piazza Albert Einstein;Viale Regione Siciliana Nord Ovest,[['secondary', -1], ['secondary', -1]]
Via Michele Schiavo,[['residential', -1]]
Via Acireale,[['unclassified', -1]]
Via Florestano Pepe,[['residential', -1]]
Via Cesare Terranova,[['unclassified', -1]]
Via Matteo Musso,[['residential', -1]]
Via Giorgio Gemellaro,[['residential', -1]]
Via Abruzzi,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Via Gioacchino Rossini,[['residential', -1], ['residential', -1]]
Via Carmelo Pardi,[['residential', -1]]
Via Imperatore Federico,[['secondary', -1]]
Via Giardinaccio,[['residential', -1]]
Via Generale Domenico Chinnici,[['unclassified', -1]]
Via Corradino di Svevia,[['residential', -1]]
Via Nicolò Turrisi,[['tertiary', -1], ['secondary', '50']]
Via Valenza,[['residential', -1]]
Piazza Bologni,[['pedestrian', -1], ['residential', -1], ['pedestrian', -1], ['pedestrian', -1], ['pedestrian', -1]]
Via Caravaggio,[['residential', -1]]
Via Zoppo di Gangi,[['residential', -1]]
Piazza Sant'Anna,[['pedestrian', -1]]
Piazza Tosti,[['tertiary', -1]]
Via Erice,[['unclassified', -1]]
Piazzale Louis Pasteur,[['service', -1]]
Via Sant'Agata alla Guilla,[['residential', -1]]
Via del Pallone,[['residential', -1]]
Via Maggiore Giuseppe Galliano,[['residential', '50'], ['residential', '50']]
Via La Venia,[['unclassified', -1]]
Via Pietro Novelli,[['tertiary', -1], ['pedestrian', -1]]
Via Molara,[['unclassified', -1], ['tertiary', -1]]
Viale Leonardo da Vinci,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Corso Calatafimi,[['secondary', -1], ['secondary', -1], ['tertiary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['tertiary', -1], ['tertiary', -1], ['secondary', -1], ['secondary', -1]]
Via Ferdinando Ferri,[['residential', -1]]
Via Giotto,[['unclassified', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Via Giovan Battista Ughetti,[['residential', '50'], ['residential', '50']]
Via Mario Adorno,[['unclassified', -1]]
Via Cristofaro Scobar,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Principe di Paternò,[['secondary', -1], ['secondary', -1]]
Via Benedetto D'Acquisto,[['residential', -1]]
Via monte erta,[['unclassified', -1]]
Via Giuseppe di Bartolo,[['unclassified', -1]]
Via De Borch,[['residential', -1]]
Via degli Orti,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Firenze,[['residential', -1]]
Via San Giovanni alla Guilla,[['residential', -1], ['residential', -1], ['residential', -1]]
Via fileti,[['residential', '50']]
Via Arcivescovado,[['tertiary', -1]]
Via Di Stefano,[['pedestrian', -1], ['pedestrian', -1]]
Via Romagna,[['residential', -1]]
Piazza Noce,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Quinta Casa,[['residential', -1], ['residential', -1]]
Piazza Francesco Restivo,[['residential', -1]]
Via Ugo Bassi,[['residential', -1]]
Vicolo Abela,[['service', -1]]
Via Paolo Balsamo,[['pedestrian', -1], ['primary', -1], ['primary', -1]]
Via Vincenzo Riolo,[['residential', -1]]
Via Pistoia,[['residential', -1]]
Via Domenico Trentacoste,[['residential', -1], ['residential', '50'], ['tertiary', -1]]
Via Niccolò Garzilli,[['residential', -1], ['residential', -1]]
Vicolo Alloro,[['service', -1]]
Via Guglielmo Pecori Giraldi,[['unclassified', -1], ['unclassified', -1]]
Via Belmonte,[['tertiary', -1]]
Via Vincenzo Barone,[['unclassified', -1]]
Via Mariano Migliaccio,[['tertiary', -1], ['residential', -1], ['residential', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1], ['tertiary', -1]]
Via Padre Ennio Pintacuda,[['unclassified', -1]]
Via Saitta,[['unclassified', -1]]
Via Emanuela Loi,[['unclassified', -1]]
Via del Fervore,[['residential', -1]]
Largo Cherubini,[['residential', -1]]
Via Duca degli Abruzzi,[['residential', -1]]
Via Nuova,[['tertiary', -1], ['tertiary', -1]]
Piazza Ottavio Ziino,[['secondary', -1], ['secondary', -1], ['tertiary', -1]]
Via Andrea Cesalpino,[['residential', '50']]
Via Guadagna,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Via Umberto Solarino,[['residential', '50'], ['residential', '50'], ['residential', '50']]
Via Gorgia da Lentini,[['residential', -1]]
Vicolo Pandolfini,[['residential', -1], ['residential', -1]]
Via Spinuzza,[['residential', -1], ['pedestrian', -1]]
Piazza Beati Paoli,[['residential', -1], ['residential', -1]]
Via Francesco Omodei,[['residential', -1]]
Via della Vela,[['residential', -1]]
Via Mongerbino,[['residential', -1], ['residential', -1]]
Via Giovanni Battista Impallomeni,[['residential', -1]]
Via G. Zumbo,[['unclassified', -1]]
Via Giuseppe Recupero,[['residential', -1]]
Vicolo del Crivellaro,[['service', -1]]
Via Rosolino Tusa,[['unclassified', -1], ['unclassified', -1]]
Vicolo Pistone,[['service', -1]]
Via Giuseppe Impastato,[['residential', -1]]
Via Giacomo Serpotta,[['residential', -1]]
Via Uditore,[['unclassified', -1], ['unclassified', -1], ['tertiary', -1], ['tertiary', -1]]
Via Giovanni Alfredo Cesareo,[['residential', -1]]
Via Umberto Maddalena,[['secondary', -1]]
Via della Ruota,[['residential', -1], ['residential', -1]]
Via Camillo Benso Conte di Cavour,[['secondary', -1], ['secondary', -1]]
Vicolo Mezzani,[['service', -1]]
Vicolo Marotta,[['service', -1]]
Via Cavalieri di Vittorio Veneto,[['residential', -1]]
Piazza Unità D'Italia,[['residential', -1]]
Via Sambucia,[['unclassified', -1]]
Vicolo Pensato,[['residential', -1], ['residential', -1]]
Via Ammiraglio Gravina,[['residential', -1]]
Via Onorato,[['residential', -1]]
Via Andrea D'antoni,[['residential', -1], ['residential', -1]]
Via Domenico Russo,[['unclassified', -1]]
Via Centorbe,[['unclassified', -1]]
Via Pannieri,[['service', -1]]
Via Ferdinando Palasciano,[['residential', -1]]
Via Ricasoli,[['residential', -1]]
Via Ottorino Respighi,[['unclassified', -1]]
Via Biagio Pace,[['residential', -1]]
Via Giovanni Verga,[['residential', -1]]
Via Leonardo Ximenes,[['residential', -1]]
Via Marco Polo,[['residential', -1]]
Vicolo del Ponticello,[['residential', -1]]
Via A. Scandaliato,[['residential', -1]]
Via Papa Pio X,[['residential', -1]]
Via dell'Incoronazione,[['residential', -1]]
Vicolo del Giglio,[['residential', -1]]
Via G. Cammarano,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Via Zisa,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Cortile Judaica,[['residential', -1]]
Via Al Casale Settimo,[['residential', -1], ['residential', '40']]
Via Sanfilippo,[['residential', -1], ['residential', -1], ['residential', -1], ['residential', -1]]
Via del Granatiere,[['secondary', -1]]
Via Giuseppe Paratore,[['unclassified', '40'], ['unclassified', -1], ['unclassified', -1], ['unclassified', '40']]
Via Giovanni Pacini,[['residential', -1], ['residential', -1], ['residential', -1]]
Vicolo Cassarelli,[['residential', -1]]
Via Beati Paoli,[['residential', -1]]
Via Francesco Domenico Guerrazzi,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Gino Marinuzzi,[['unclassified', -1]]
Via Mura della Pace,[['residential', -1]]
Via Ernesto Basile,[['primary', -1], ['primary_link', -1], ['primary_link', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1], ['service', '50'], ['primary', '50'], ['primary', '50'], ['primary', -1], ['primary', -1], ['primary', '50'], ['primary', -1], ['primary', '50'], ['unclassified', -1], ['primary', -1], ['primary', -1], ['primary', '50'], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', '50'], ['service', '50'], ['primary', -1], ['primary', '50'], ['primary', '50'], ['primary', '50'], ['primary', -1], ['primary', -1], ['primary', '50'], ['primary', '50'], ['primary', -1], ['primary', -1], ['primary', -1], ['primary', '50'], ['primary', -1], ['residential', '50'], ['primary', -1]]
Via Molise,[['residential', -1]]
Via della Sfera,[['residential', -1]]
Via del Bastione,[['residential', -1], ['tertiary', -1]]
Via Antonino della Rovere,[['residential', -1]]
Via Emerico Amari,[['secondary', -1], ['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Montepellegrino,[['primary', -1], ['primary', -1], ['primary', -1]]
Via Segesta,[['residential', -1]]
Piazza Aragona,[['residential', -1], ['pedestrian', -1]]
Via D'ossuna,[['residential', -1], ['residential', -1]]
Piazza del Monte di Pietà,[['residential', -1], ['residential', -1], ['residential', -1]]
Cortile Pirrello,[['residential', -1]]
Via Vincenzo Cantavespri,[['residential', -1]]
Via Lussemburgo,[['residential', -1]]
Via Salvatore Cannarozzo,[['residential', -1]]
Via Buonriposo,[['secondary', -1]]
Via dell'Artigliere,[['secondary', -1], ['secondary', -1]]
di Monreale,[['tertiary', -1], ['secondary', -1]]
Via Colleggio al Carmine,[['residential', -1]]
Discesa Vicerè Caracciolo,[['steps', -1]]
via Margifaraci,[['unclassified', -1]]
Via Danimarca,[['residential', -1]]
Via Salvatore Morso,[['residential', -1]]
Via Veneto,[['residential', -1]]
Via Franco Faccio,[['residential', -1]]
Via Montalbo,[['residential', -1]]
Vicolo Gesù e Maria a Palazzo Reale,[['service', -1]]
Via Giuseppe Garibaldi,[['residential', -1], ['residential', -1]]
Via G. F. Basile,[['residential', -1]]
Via Ugo La Malfa,[['tertiary', -1]]
Vicolo Cannata,[['service', -1]]
Piazzetta Dello Zucchero,[['residential', -1]]
Via del Quarnaro,[['residential', -1]]
Via della Cala,[['primary', -1], ['primary', -1], ['primary', -1], ['primary', -1]]
Via Paolo Veronese,[['residential', -1]]
Via Carlo Gemellaro,[['residential', -1]]
Piazza Inghilleri,[['residential', -1]]
Via San Cristoforo,[['residential', -1]]
Via Lattarini,[['pedestrian', -1]]
Via Mura di San Vito,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Malaspina,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['secondary', -1]]
Piazza Capitaneria di Porto,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Vicolo Vallone,[['service', -1]]
Via Felix Mendelssohm,[['unclassified', -1]]
Via Maggiore Toselli,[['residential', -1], ['residential', '50']]
Via dei Fiori,[['unclassified', -1]]
Via Bernardo Geraci,[['residential', -1], ['residential', -1]]
Via Ettore Ximes,[['residential', -1]]
Via Maestri d'Acqua,[['residential', -1]]
Via Rinaldo Montuoro,[['residential', -1], ['residential', -1]]
Vicolo San Tommaso dei Greci,[['service', -1]]
Via Matteo Donia,[['residential', -1]]
Via Armò,[['residential', -1]]
Piazza Virgilio Titone,[['residential', '50']]
Via Paolo Amato,[['residential', -1]]
Via L. Ruggeri,[['unclassified', -1]]
Largo degli Abeti,[['pedestrian', -1]]
Via Trapani,[['residential', -1]]
Vicolo delle Mura,[['pedestrian', -1], ['residential', -1]]
Salita Santa Caterina,[['pedestrian', -1]]
Via Merlo,[['pedestrian', -1]]
Via Vincenzo Li Muli,[['unclassified', -1]]
Via Armando Diaz,[['secondary', -1], ['secondary', -1]]
Via del Pappagallo,[['residential', -1]]
Piazza generale Cascino,[['primary', -1], ['tertiary', -1]]
Via Palmerino,[['unclassified', -1], ['unclassified', -1], ['residential', -1], ['unclassified', -1], ['residential', -1]]
Via Torre di Gotto,[['residential', -1]]
Via Giordano Calcedonio,[['residential', -1]]
Via Colleggio di Maria al Carmine,[['residential', -1]]
Via Andrea Chiaramonte,[['residential', -1]]
Piazzetta Giuseppe Vaglica,[['residential', -1]]
Via Barisano da Trani,[['unclassified', -1]]
Via Ercole Bernabei,[['residential', -1], ['residential', -1]]
Via Franz Listz,[['tertiary', -1], ['tertiary', -1]]
Via Giuseppe Lo Schiavo,[['residential', '40']]
Via bontà,[['unclassified', -1]]
Via Rodi,[['residential', -1]]
Via Palmiro Togliatti,[['residential', -1]]
Via F. Brunelleschi,[['unclassified', -1], ['unclassified', -1], ['residential', -1]]
Via Edmondo De Amicis,[['residential', -1], ['residential', '50'], ['residential', '50'], ['residential', -1]]
Via Giovan Battista Lulli,[['secondary', -1]]
Via degli Schioppettieri,[['pedestrian', -1], ['residential', -1], ['residential', -1]]
Via XII Gennaio,[['residential', -1]]
Via Terra delle Mosche,[['residential', -1]]
Piazza Giulio Cesare,[['primary', -1], ['tertiary', -1], ['primary', -1], ['residential', -1], ['primary', -1], ['primary', -1], ['tertiary', -1], ['tertiary', -1], ['residential', -1], ['tertiary', -1], ['tertiary', -1], ['residential', -1]]
Via S. Sangiorgi,[['unclassified', -1]]
Via Carrettieri,[['residential', -1]]
Via Pietro Colletta,[['unclassified', -1]]
Via Giovanni Zappalà,[['residential', -1], ['residential', -1], ['residential', -1]]
Via Cappuccinelle,[['residential', -1], ['residential', -1]]
Via Francesco Borromini,[['residential', -1]]
Via Antonino Alessi,[['residential', -1]]
Via Mario Arezzo,[['residential', -1]]
Piazza Antonino Caponnetto,[['secondary', -1], ['secondary', -1], ['primary', -1]]
Via dell'Ermellino,[['secondary', -1], ['secondary', -1], ['secondary', -1]]
Via Matteo L'innografo,[['residential', -1]]
Via Nazario Sauro,[['tertiary', -1], ['tertiary', -1]]
Via Giuseppina Turrisi Colonna,[['residential', -1], ['residential', -1], ['residential', -1]]
Autostrada Palermo-Mazara del Vallo,[['motorway', '70'], ['motorway', '80'], ['motorway', '100'], ['motorway', '100']]
Vicolo Conte Cagliostro,[['service', -1]]
Via Alessio Narbone,[['residential', -1]]
Vicolo Mazzaresi,[['service', -1]]
Via Alcide De Gasperi,[['secondary', -1], ['residential', -1], ['residential', -1], ['secondary', -1], ['secondary', -1], ['residential', -1], ['secondary', -1], ['unclassified', -1], ['secondary', -1], ['secondary', -1], ['residential', -1], ['residential', -1]]
Via della Speranza,[['residential', -1]]
Via Ludovico Ariosto,[['secondary', -1], ['residential', -1], ['unclassified', -1]]
Via Antonino Saetta,[['unclassified', -1], ['unclassified', -1]]
Via Sant'Agostino,[['residential', -1]]
Via G.Savonarola,[['unclassified', -1]]
Via Giovanni Raffaele,[['residential', -1]]
Via G. Camilliani,[['unclassified', -1]]
Via della Radiologia,[['service', -1], ['service', -1]]
Piazza Croce dei Vespri,[['pedestrian', -1], ['pedestrian', -1]]
Via Zeta,[['tertiary', -1]]
Strada Statale 624 Palermo-Sciacca,[['primary', -1], ['primary', '70'], ['primary', '70'], ['primary', -1]]
Via Volontari Italiani del Sangue,[['residential', -1]]
Via Michele Miraglia,[['residential', -1]]
Via Silvio Boccone,[['residential', -1]]
Piazzetta dei Bianchi,[['residential', -1]]
Via Antonio Daneu,[['residential', '50']]
Vicolo Santa Ninfa,[['service', -1]]
Via Maurizio Ascoli,[['residential', -1]]
Via Giuseppe Sequenza,[['unclassified', -1]]
via Guglielmo Oberdan,[['residential', '50']]
Via Generale Giacomo Medici,[['residential', -1]]
Via Catania,[['residential', -1], ['residential', -1], ['residential', -1]]
Vicolo Capraio,[['service', -1]]
Via Brunetto Latini,[['secondary', -1]]
Vicolo del Pallone,[['service', -1]]
via Galileo Galilei,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Trabucco,[['unclassified', -1], ['unclassified', -1], ['unclassified', -1], ['unclassified', -1]]
Piazza Giovanni Meli,[['residential', -1]]
Passaggio Lincoln,[['footway', -1], ['footway', -1], ['footway', -1], ['footway', -1], ['footway', -1]]
Via Luigi Zancla,[['residential', -1]]
Via Giuseppe De Spuches,[['residential', -1], ['residential', -1]]
Via Gaetano di Pasquale,[['unclassified', -1]]
Piazza Ballarò,[['residential', -1]]
Via Alloro,[['residential', -1]]
Via Principe di Belmonte,[['pedestrian', -1], ['residential', -1]]
Via Giuseppe Savagnone,[['residential', '50']]
Salita dell'Ospedale,[['service', -1]]
Via Torrearsa,[['residential', -1]]
Via delle Balate,[['residential', -1], ['residential', -1]]
Via dell'Otorinolaringoiatria,[['service', -1]]
Via Scarparelli,[['service', -1]]
Via Giuseppe Borghi,[['residential', -1]]
Via Saladino,[['service', -1]]
Piazza Santa Cristina,[['residential', -1]]
Via Vincenzo Di Bartolo,[['residential', -1]]
Piazzetta Cadomai,[['residential', -1]]
Via Monsignore B. Serio,[['unclassified', -1]]
Via Cardinale Mariano Rampolla,[['tertiary', -1]]
Via Pavia,[['residential', -1]]
Via Cappuccini,[['tertiary', -1], ['tertiary', -1], ['tertiary', -1], ['tertiary', -1]]
Via Pierluigi da Palestrina,[['residential', -1]]
Vicolo Muzio in Albergheria,[['service', -1]]
Via Nicolò Cervello,[['residential', -1]]
Via dei Redentoristi,[['unclassified', -1], ['unclassified', -1]]
Piazzetta Santa Teresa,[['residential', -1]]
Via Re Manfredi,[['residential', -1], ['pedestrian', -1]]
Via Antonio Gagini,[['residential', -1]]
Via Nino Martoglio,[['residential', -1]]
Via Sebastiano Bagolino,[['residential', -1]]
Via Cantieri Finocchiaro,[['residential', -1]]
Vicolo Dadi,[['service', -1]]
Vicolo San Giuseppe,[['service', -1]]
Piazza della Pace,[['primary', -1], ['residential', -1]]
Via Enrico Albanese,[['residential', -1], ['residential', -1]]
Vicolo Bara sulle Mura dell'Ittria,[['pedestrian', -1]]
Via Arturo Graf,[['residential', -1]]
Via C. Camilliani,[['unclassified', -1]]
Via Ciaculli,[['tertiary', -1], ['unclassified', -1]]
Via San Biagio,[['residential', -1]]
Via Michele Reina,[['residential', -1]]
Piazza UR 10,[['unclassified', -1]]
